current_soc,target_soc,battery_temp,charger_power_kw,battery_capacity_kwh,charging_time_minutes
47.81580626296072,61.55763860509759,23.359291893451093,50.0,50.0,9.744723969512075
26.428067574566775,95.0027368945879,44.09779576035572,120.0,30.0,20.58762628089584
75.41712200309563,97.9239252045678,25.124409770246945,30.0,75.0,55.681560878209936
55.457346080935004,69.17666985764913,21.546226036565166,22.0,60.0,24.55138139262688
5.049004307097467,88.36655084566551,38.77784439627404,50.0,60.0,83.54724922508613
39.37426959406816,63.911104548067996,17.813295787710494,22.0,40.5,34.97984714643916
50.74561689470388,96.65978841541953,38.5743793640512,60.0,75.0,62.99968796682787
16.586915300369434,59.79489478261219,27.899556423631793,7.2,75.0,287.3064047864297
67.06647892055352,76.8349645855805,15.913910589268804,60.0,30.0,5.0
73.29542879108163,89.36159144752209,30.038269338771883,50.0,30.0,8.816465350680847
79.72987202592915,96.88500692930148,37.61202211284014,7.2,60.0,141.1242316308177
50.62396250058288,68.09583675319057,20.20488151065066,7.2,50.0,77.18360374731522
61.30772369082918,70.53564267560078,38.183142589952375,22.0,75.0,24.224793801467648
74.55163854397229,87.0334038294227,24.54148717652756,60.0,50.0,9.602213037601201
22.5819200008636,52.572222289842585,15.903116166339569,30.0,40.5,32.06269848459512
24.912230557180425,72.76835116343841,35.354999048779135,120.0,60.0,18.6926246525637
71.36413382720032,93.83262196323909,23.32394039174862,30.0,60.0,42.881136757092676
58.70374799316084,89.33783668812973,33.680686228493926,120.0,50.0,11.358635126962161
10.920455220991666,53.150720970582285,22.831455787045442,22.0,30.0,35.250666864311114
32.93816986650994,95.57068206928291,16.85425382067668,7.2,60.0,635.3525546422597
38.658410299596106,95.11139128090187,20.681802536545383,120.0,40.5,19.861679103609422
25.478046449585506,42.796815274367304,23.82800209911343,30.0,40.5,15.447056859109079
39.67933826844055,92.52964195646707,22.48374612879697,22.0,40.5,104.83968798095974
28.540855738627048,79.46783369012597,23.14899543823109,7.2,40.5,219.68542673052826
37.24682148348663,90.2367772975788,18.596732804181364,120.0,75.0,39.13597398396315
41.961468839961846,62.8699556540368,32.88245865714918,120.0,30.0,5.0
46.002176155409764,95.2184509954246,25.318730596730568,50.0,50.0,52.30653643889983
47.49539441790972,83.70736909192526,41.951593997521044,22.0,40.5,68.03296987943673
66.99133056435981,94.42573422628521,18.13363554300454,60.0,75.0,39.8539077861349
78.54261702955426,87.07594947171843,17.017025402716833,22.0,30.0,11.9304791468675
69.75992977560975,80.39003187334619,41.19326528292683,60.0,50.0,9.371791357188322
23.46831207279501,58.76540942174537,38.807119636164046,22.0,75.0,77.78324917356156
13.677598863522661,20.89363526636065,30.70759455664359,120.0,75.0,5.0
48.32238157583169,70.08939040211332,39.70656679835457,7.2,50.0,114.53049906255747
65.42858942511634,80.1333196531775,21.27178121120538,7.2,30.0,58.36765625900702
47.42661291057543,61.11695695655726,19.187966020794004,120.0,75.0,6.54518116756408
27.74644181369622,95.46407559139087,18.559312972247408,120.0,40.5,27.50975494470507
7.44942955883719,54.0881474524987,27.23244315008197,120.0,50.0,13.456894109793001
47.16416082983938,86.35498360815733,17.053513576980503,50.0,50.0,37.04265147480083
57.000136530103,86.63301212690885,21.944402877389646,30.0,40.5,36.141806939838915
50.887326507741605,72.36155490447038,22.660091212897324,7.2,50.0,113.69470930499988
55.68671938280552,86.56114124637944,17.10324418923771,120.0,60.0,14.835244030178076
73.04367082673043,81.47508739802497,21.602660306141598,60.0,40.5,5.0
42.68204653747823,85.9519158628953,43.743540267583015,60.0,40.5,31.988880447440835
73.73154083990497,92.24582513856055,33.89461963304123,30.0,40.5,25.330791606968326
63.57228977333264,81.08767748605003,28.31711496959735,120.0,75.0,9.042135214312736
75.73811172209638,85.30596193148217,18.228425542795765,60.0,40.5,6.431038676328952
43.55715819134448,64.42564319899583,32.191266018570474,30.0,50.0,22.994213829383813
57.25213335775614,74.49549565259998,22.016907944166103,30.0,75.0,33.133906181284424
38.04301460092305,50.58438223861104,26.46756755932375,30.0,75.0,18.696802663224616
50.264660487584074,84.76788448722534,35.64136671222386,7.2,50.0,197.83418502463635
51.70650524298808,66.34693090701533,24.216492510638126,120.0,30.0,5.0
36.36085911220997,85.7672823672323,41.93893940543366,7.2,40.5,314.0181240099638
8.92934716961459,27.66836664386715,25.06869818933735,22.0,50.0,30.07705213732323
76.11886533425594,86.87010343313132,22.935474119665148,120.0,40.5,5.0
8.796685420180559,17.1923920518786,32.218495982070316,22.0,50.0,13.311155101277318
5.847690244176685,81.04371895014982,24.192984681101148,22.0,60.0,187.03230347854955
5.469310326985267,16.00997987933666,31.061038235449537,120.0,60.0,5.0
65.42366040225065,77.05818227698026,21.78237213031688,60.0,75.0,11.029314852443777
8.791939096965422,67.79758400240749,23.61980149526706,120.0,40.5,13.615503088765687
61.93151994167288,90.98980578322151,29.53173556802548,120.0,60.0,16.001335226463695
65.40742469749897,92.90254425433345,19.61699714081321,50.0,30.0,20.14193951604468
35.6341686056362,80.98495897938291,16.70041296497506,50.0,75.0,73.66204288508895
23.488992922848723,98.28607413997895,25.344528232385095,50.0,60.0,91.96695932654231
13.335286049900931,71.26259830474919,41.25354133674141,7.2,60.0,452.48019447543237
34.77441216556056,49.18869361500056,37.13852842192777,60.0,40.5,7.133062295841403
7.25159991118039,51.258242910609845,30.138570738230868,50.0,50.0,29.424319721713875
62.1256907160247,83.79567515704983,34.13705623658885,60.0,40.5,13.056361099657268
51.407905778075374,85.41256863546276,30.02132777510014,120.0,75.0,18.568375086117406
14.68808339323328,27.68285462842606,33.09576496844002,22.0,60.0,25.657498499410494
79.39720604289825,88.98548006473033,21.30955668857381,22.0,40.5,15.657784354180773
9.575535725404617,39.163370231264004,17.798143403345097,30.0,75.0,55.56101067718466
71.71824637478691,98.6945521105561,37.9748711770473,22.0,60.0,80.18229754957962
15.75465275081694,22.211668970193106,28.922000682135142,22.0,30.0,5.948164157394212
21.40354166799044,30.815156312112826,18.929212289825223,120.0,30.0,5.0
60.06134442812347,76.98655903923162,29.355851097585674,22.0,60.0,35.501772574333394
6.026181107051083,18.28633084265802,22.75774773404352,50.0,60.0,9.719913803719617
59.31908956243499,81.89547054938815,34.00235220726381,7.2,40.5,124.0076712012936
48.266090098340634,79.62025632288073,30.00835605623281,22.0,75.0,79.01853989589331
73.79510499332605,87.4168146487408,19.298443761079234,50.0,75.0,21.452273527227117
57.337458912887755,96.24369299028832,38.76573584405028,7.2,75.0,446.7737690500833
27.1868073122402,32.2622219702532,23.15863678194596,30.0,75.0,8.424547091061582
49.509603702854285,55.248524371682514,36.863341633519425,7.2,75.0,36.609760565592296
14.470335283079889,84.97594141383435,42.72762823809348,120.0,60.0,35.42252233903375
35.152041266618056,83.77756443365595,38.39462652030204,30.0,30.0,44.34252400573599
46.57675109122768,58.7539221510898,17.762962625987694,60.0,50.0,7.897226206960944
46.483397829377864,90.89140194532334,26.52127915173301,22.0,75.0,148.4019527482442
34.24248097183104,68.40896863317117,19.14046461060155,30.0,50.0,45.297541327456734
79.66766753680159,93.60203920526384,39.37421463132515,22.0,75.0,50.539170629305495
55.43804470052368,87.42688181650814,24.457183039483525,30.0,30.0,26.915849487168387
48.386938117199755,85.70946668319152,36.01834489183355,7.2,60.0,297.46698240008624
11.937532845422284,81.75515156342162,35.211052006264694,7.2,60.0,530.3581023096126
68.7469497877404,78.89899844236824,18.766493696954313,22.0,40.5,16.891699387896637
48.91727965949764,78.86528569767653,17.580964710988297,30.0,50.0,43.61955571538737
22.53055940275582,73.7496946896933,39.60202506166948,120.0,40.5,13.480577784642419
23.92339453022653,50.798705740822705,33.409137089681515,7.2,50.0,121.58241989876316
59.76662883179369,77.62055433512695,34.22896584296273,60.0,60.0,14.328812776466476
46.73484780116165,69.04377303593992,42.34017570235892,120.0,75.0,10.617148886052131
62.48954871662204,90.31537889928502,24.94056656208951,120.0,60.0,15.35819936840707
39.06377470525295,67.12514644570199,43.04189746464903,60.0,40.5,15.834097599722048
33.337941029538996,42.163255606753474,25.179158019287023,50.0,50.0,6.130130011514406
38.88046069860829,63.787663879355414,27.021125005033998,120.0,30.0,5.0
54.47677046978558,77.38939224620339,34.44700406423538,120.0,30.0,5.0
76.5924446644108,84.37994337077224,29.322485684410612,60.0,40.5,5.0
14.511801691281411,51.04244573808145,19.879824453164552,7.2,60.0,224.31851605784624
46.427460336292576,80.33928013782368,41.157391838415165,30.0,75.0,90.46652034359212
44.74777557660654,83.838476853913,32.783128226105546,7.2,40.5,212.07834615544223
46.87642362980852,93.74094336857934,26.146395339596232,60.0,30.0,24.19309696351111
40.24365290251965,72.75821776737239,21.023129242700357,120.0,50.0,10.593978781408513
31.984557015897458,56.32855136313968,20.855914937156477,60.0,30.0,8.694420692133395
29.42636015479649,60.27129533653283,33.100025886361045,120.0,50.0,8.583222709326977
75.19529361864197,93.50902109516963,29.43833853657711,60.0,60.0,17.522809512005747
78.6890954192029,85.09398852081054,39.43160337806284,7.2,50.0,40.74476748945985
53.296743458571015,74.18367598151569,16.63696224848097,30.0,50.0,31.57110815488062
72.91541284466759,96.36427029690059,20.906636153270508,30.0,60.0,49.46535077260424
42.76602361339146,51.323628802514875,21.545229887798197,120.0,40.5,5.0
36.06058011617497,97.52135338033342,31.23341474636534,50.0,60.0,81.33204530510163
6.576583004466286,84.04926028872653,39.74561302461311,60.0,40.5,49.686619639000696
45.724859945395195,69.1443068633637,33.75989879112699,30.0,50.0,25.553721552631927
34.00302927829834,42.123036872934755,26.933803227872946,60.0,75.0,6.627623262778973
67.93599560530643,76.86911784764123,30.170902313441218,60.0,50.0,5.942150042892294
47.45138186658657,94.20066207716721,31.736210269802196,60.0,75.0,61.10330136412662
8.304939617778604,29.367527344872652,31.238103328250343,60.0,60.0,15.345263751541003
68.16240324877857,81.1227694362895,17.31562590679404,50.0,30.0,7.860943822478382
43.89212664993004,61.45686660432135,25.744191495874333,30.0,75.0,26.694775338537664
33.6604606124427,72.68745390941136,17.30274185666214,50.0,30.0,20.862622561083104
62.44786811413843,80.91399103083562,34.58918765723818,50.0,30.0,10.976837754854904
8.10710666145408,97.20228671669662,31.495925350931945,120.0,75.0,57.24220906085724
18.427372808118783,84.49511847889566,35.32637415551328,60.0,40.5,41.90230125705739
37.778864138164074,78.69916981064912,34.42373822236638,30.0,50.0,53.984941375632665
77.12118552846242,95.17707062252373,29.696114301532337,7.2,50.0,131.96171562239383
6.250686011737937,28.53670031457358,39.31404651646398,50.0,60.0,17.069195021290074
44.14132461184574,52.59835660242248,20.436766831491287,60.0,40.5,5.0
39.4733448039303,81.99610910937366,33.55830867281817,50.0,60.0,44.31658117308034
14.975734918049659,32.67852774856623,43.478193187368504,60.0,40.5,9.744623874089863
20.623654250638847,52.059933299352124,35.076570897746,30.0,50.0,34.2941730762663
49.533547395758916,80.70373873833583,19.843735021927202,7.2,50.0,212.89222954547412
60.670354418921505,66.53543041309281,25.64495566629488,22.0,60.0,10.18215123450961
60.85525458719075,79.93665209432942,20.87266819216874,60.0,75.0,17.824439326425924
73.3969688149725,79.71321389036908,35.820522423172264,22.0,30.0,6.58943006289758
73.10113170312307,83.41332120355854,17.739264076340106,30.0,40.5,13.203422844146704
40.37371180629465,50.367755878540216,33.77045736784058,7.2,60.0,55.730047222864364
72.24309938517577,81.71014931412498,15.676935351160417,50.0,50.0,9.427763542633956
52.02263258965374,91.76531645907735,33.349392581699774,120.0,50.0,17.52313623918868
17.346538492737864,36.41515983891934,38.720733057005035,22.0,40.5,23.648582939577867
49.22401213636607,57.30825498944336,39.94622359012997,30.0,40.5,7.251325932030391
48.423323491560886,54.103762024014046,25.81126477089512,50.0,30.0,5.0
24.949826981949347,53.261184429750315,31.722148929425614,60.0,75.0,23.78168290205467
55.929995337172805,97.33309723929327,44.90848252235009,22.0,75.0,191.6631626287962
8.69156859055712,33.635794530911134,41.921571523911446,60.0,50.0,16.13871616450486
69.43338182351874,87.21818040225315,35.246796091624645,22.0,60.0,43.80569557553208
28.44485186812251,60.777895343311364,21.290708322906024,60.0,75.0,28.201929395079684
62.43939829135565,89.96012249131488,43.969169258004015,50.0,30.0,19.29529124903533
37.113795490037965,78.69898864300345,36.78333778033911,30.0,40.5,42.432154878859635
28.494985743545776,75.79672510715086,26.94841647267163,50.0,50.0,37.87534320553511
65.90582082565093,94.91466831778892,38.85174052818393,50.0,50.0,28.6147482746294
76.7218911135021,88.60682410665025,25.17721983521509,7.2,50.0,73.63690623367181
65.66197426187631,96.3470828206263,24.07398952384409,60.0,50.0,25.661806657980737
73.38639715145688,80.49388969104896,40.599876496763635,120.0,30.0,5.0
22.345994623696658,45.04241251177788,24.181414986863146,50.0,50.0,14.478292160581024
38.40571408293401,48.17408700257698,35.47957815132597,120.0,50.0,5.0
28.468966102161694,90.58628813144415,18.95060710308621,7.2,75.0,789.4419467902854
23.923605210136472,90.97636459597393,20.06575390111185,30.0,30.0,74.3515204010695
33.75478557936942,49.06104381492535,40.09326577409609,60.0,30.0,6.424473183309433
43.33352288671254,79.55624575289451,28.826950146197458,60.0,50.0,21.42730563918934
67.91403964280516,91.0890706326827,35.91072498012898,7.2,60.0,190.65909025487207
35.5833525804622,93.24910202665023,16.41590105092137,120.0,50.0,29.301305562403186
25.291944236599356,47.6347361195061,43.261746584657864,7.2,40.5,96.16187359762814
15.444055308852798,21.29652093965395,31.327720110457523,7.2,40.5,21.639347859265794
30.806871338708156,69.2222088606615,28.219946502728806,60.0,75.0,30.229191592141046
34.7566292341647,68.31236445902601,28.537998422193432,7.2,75.0,229.37208710592628
66.32175337283647,96.99040740761512,40.597274075913525,7.2,50.0,263.2080571189478
61.40857495227311,83.63676841729276,24.625636282495307,120.0,30.0,5.0
74.05185505839647,86.27931782843031,16.641981207749577,7.2,75.0,120.48704434846469
46.53675804752942,76.3974003945211,23.44178946516489,22.0,75.0,75.70084287291736
59.30218915796909,97.4586000471777,27.91607462739111,50.0,60.0,46.89433107775712
60.80214352607575,90.11685237565747,22.034984330222812,50.0,60.0,34.49935691562309
9.03728936813443,30.359487339337246,16.168735390453925,60.0,40.5,11.33891530663865
56.48854572824394,92.87815766160443,41.323563798095066,22.0,50.0,110.06534389920289
7.82732936861396,83.2687590378921,24.621735733798726,120.0,40.5,24.107143857519034
69.31479558139428,76.81568415202646,36.19115990429988,120.0,30.0,5.0
22.606581629372847,86.88732732101161,25.119918265372966,30.0,30.0,52.70460891742963
45.318846926942435,59.50590053172297,27.844655190903595,7.2,60.0,77.58317011607498
70.6928693749921,97.6980903986296,29.788709149675803,7.2,40.5,176.2558370469701
9.517020867522309,39.96105333366782,23.941986035100125,120.0,30.0,5.152209900408169
58.84495182050764,74.09880995573998,24.788464547068394,22.0,50.0,24.294183204595278
69.84892659520592,77.83336842011302,20.156295364077728,7.2,50.0,39.44195037482792
38.005330629987384,70.52527936988054,21.36856925005774,50.0,30.0,14.435870424258429
6.078592698811473,82.48082004775668,44.423814162437544,60.0,60.0,82.14874231418318
34.49905027888915,72.44516459618487,19.79639290099324,30.0,40.5,45.05923770330065
42.75088479546155,89.36419944806902,37.18407699716182,50.0,30.0,25.9197988365991
11.558487634991408,48.04624181776806,27.405495908698775,22.0,75.0,83.8044078111024
31.424529068940448,39.16463879251012,20.372848179845448,30.0,30.0,5.035848465874791
67.18629802131049,86.31960034720329,33.607240628067366,120.0,75.0,11.011912676649603
19.401206355502755,35.44021926109298,43.14192418704394,30.0,40.5,17.685935563604968
10.177770268353118,43.575323291242256,24.411093742714687,120.0,40.5,7.791696496732822
66.07879405018112,82.13026633172248,18.96806145295445,22.0,50.0,37.38319833686968
53.209630287973184,83.32336426357756,35.882395847011175,120.0,50.0,10.576613196907356
40.348120593059086,71.17197759195234,26.346735457300344,22.0,75.0,83.01077670240797
6.901145319795386,72.69348586430685,24.483039346409115,22.0,30.0,65.40509596815659
34.010543153891,43.92512312746373,19.41489753284836,7.2,30.0,33.638294656395644
34.79536046303448,54.578647386098815,39.36978540741185,50.0,30.0,8.205474398865054
48.61731533284915,86.76681947028466,22.206582996251566,22.0,75.0,116.19154376229538
19.65935002762999,37.18317820909438,42.49467453346543,22.0,30.0,19.834134923834593
30.411761181710553,96.90379785515542,37.13783306996401,30.0,60.0,142.0274559722275
39.877725066568246,57.389298523306216,37.31715561906456,50.0,40.5,9.260977830167889
77.11630491031747,90.0719101789087,29.671452013478497,22.0,30.0,18.227495911516694
62.16309403862335,93.82031490792518,25.255471257517744,30.0,30.0,31.973049922968436
64.54513500888885,98.20292915056544,33.69631119204021,120.0,60.0,18.13066965688243
34.6290003392597,42.72382661578226,27.056288137102186,22.0,75.0,18.604158121375903
41.02206940935169,81.7394736523089,21.573781940124025,22.0,40.5,66.29741208822847
7.015074053370148,45.491744572509006,18.183767564729866,50.0,75.0,44.9799225743426
65.42016640776787,79.28431620860239,43.86306312495083,7.2,75.0,133.60458173094176
55.00486473931923,80.44120872165705,27.862928733440505,22.0,40.5,38.85229456668052
54.748303212800145,93.52348986311283,31.519813777096928,50.0,60.0,48.9435021583694
59.84379420105313,91.90516488726122,44.26231103054235,30.0,40.5,53.104378775976556
42.29404149431585,56.6976328765376,18.244650437200704,50.0,50.0,10.614782936794219
19.380216304269986,66.38680047426384,32.51757867783406,50.0,50.0,28.58596481613253
31.706981387481626,79.77056475142034,23.22361091457602,30.0,40.5,50.176229634396904
13.93299019075372,30.326725594629792,23.59421213233751,22.0,75.0,37.775154970179
57.82514869678853,97.34559968831589,37.16230528847791,120.0,40.5,13.66558873044706
24.41782060948547,33.146443263086724,36.782545544515514,7.2,50.0,40.99471383373676
47.331244083481074,80.96029790822347,19.98765991049102,22.0,75.0,123.6482518616449
59.57233532747665,97.25803185941157,37.86636174942531,22.0,75.0,136.2461116613375
50.18518778429498,77.13484948409408,30.859698119678267,30.0,60.0,39.37533502019231
65.38807980202826,75.8892921591886,17.548988696683992,50.0,75.0,13.493973589452054
25.756559896348143,69.40625283565032,25.410070062366,50.0,30.0,18.134469375393376
7.753470761229998,54.17541872867918,25.089701828110005,120.0,40.5,10.964587842037947
9.732977683665968,42.41143489910855,35.18267958740772,60.0,75.0,27.41394298354128
40.65393915166118,88.20691736871959,37.50459688294538,50.0,60.0,50.13635053008894
42.86835884376045,87.94440843583952,16.858395557369636,22.0,30.0,61.45375628918939
8.955796412166304,85.73078276451716,18.539174508841846,7.2,75.0,797.1017704304847
34.49461138244114,76.80905342399629,40.82396810746485,60.0,40.5,25.851868683819873
12.99677142024484,48.07541795087111,17.98484006618894,50.0,30.0,16.32490890064057
69.88033245315454,89.9720315093205,36.0259709173164,50.0,40.5,14.298164684254095
41.151300483269935,86.95658278373307,23.45755066791755,7.2,60.0,310.2674537797575
41.42257238100053,95.32809119541753,33.31089023454471,120.0,75.0,34.96003642967428
43.64788909957826,53.90465497964807,37.553123630489345,22.0,50.0,15.174418507176716
69.55008663416639,92.23569919593122,15.316533673505695,22.0,40.5,48.113909928193365
48.62911456051076,89.16531338625845,27.19249609722056,60.0,75.0,46.988969074676824
51.76289834355029,62.439409735392,24.290751333155672,22.0,60.0,18.49957489523157
18.803357903766013,81.44239071856393,29.22473837637239,30.0,60.0,104.30479166046499
29.462769059619013,65.17069702286905,19.438750023282175,30.0,75.0,67.54746719276223
62.67958498697932,81.43210448503424,31.96247819257614,60.0,40.5,11.707134793032596
66.24914324012177,96.7005194401182,17.601197027869205,50.0,75.0,52.934311051622934
67.21743735712765,75.9318452505598,43.06183469003396,60.0,40.5,5.594649740775517
12.442219707098507,52.8301399338056,33.85506510708612,7.2,75.0,258.31541541367096
64.8498526414418,92.11712498244184,16.913836687607937,30.0,50.0,60.125369790051025
73.88912020778884,79.88117324760101,25.164390648145446,50.0,40.5,5.0
70.21502538612349,79.69261796132949,43.43058531192839,7.2,40.5,46.99048651857347
50.6158532574835,75.34786876678334,37.27109811269345,22.0,60.0,51.16044426727426
32.701559756707425,79.05169709588046,18.547151774164217,30.0,50.0,66.19239151357657
55.55284005687176,61.210048330770235,25.16834326045346,120.0,60.0,5.0
42.84779659830762,48.2312740735318,35.75160342404067,120.0,50.0,5.0
40.01585743423283,64.79474560524517,31.084661587582083,60.0,50.0,13.676482774582944
33.953820173887685,97.96753703646154,35.91498762871051,120.0,40.5,22.126788111854633
10.15654298168656,61.796455292360186,27.51492836927106,50.0,40.5,27.123139577420474
9.095772741010178,97.58139236665605,30.378457323095997,7.2,40.5,521.9402495620301
51.129847239335845,63.83660910018831,30.395696751294892,50.0,60.0,9.323867971372225
5.715751480041998,17.438983391356885,26.27557395545938,22.0,75.0,27.486862126249502
29.69229615060459,38.119756131307426,28.50708860017852,22.0,50.0,11.465929367131364
12.252091984067535,76.86838015608612,23.45475009886416,60.0,75.0,60.11924439737888
6.458603777606088,28.174690595116274,27.432251931554855,120.0,50.0,6.4733035434706485
5.788491840624012,78.75783836942703,41.79913481364368,60.0,50.0,55.213517483374126
34.19064639675791,93.15435876428697,41.818005320099715,22.0,50.0,177.85196410887136
77.15438742060137,91.23707327475572,28.584744158529805,120.0,30.0,5.0
48.487218203579374,66.6294171431941,23.3702487104339,7.2,30.0,51.69965760810841
34.42002811426603,66.53270691399935,36.90005163242584,60.0,75.0,26.502738574505948
11.52252651919498,41.834547983908834,43.996753181416324,120.0,50.0,10.047071463925226
64.56367589878877,88.59295651354903,43.12919339873706,120.0,40.5,8.401981364052439
6.064747585379278,33.977314425497,28.49831022806579,50.0,50.0,19.258851130398014
26.563339953781927,68.39732609539563,30.99970643578815,50.0,75.0,41.15584201240673
9.3305809600277,86.72228839883032,16.771504333748158,50.0,50.0,80.21438378454141
11.791960070069036,72.37520123121743,18.999804490277256,120.0,50.0,22.41410641135302
31.02192127831894,63.64810960170473,38.45339477786179,50.0,75.0,33.586018599440436
30.34861628523771,80.95952257731649,20.62513371356941,60.0,30.0,22.08865562494124
18.905663778054073,37.75963672080945,30.385886381309735,120.0,50.0,5.209266109240131
70.43899638720218,81.4355055028681,28.503295760550888,120.0,40.5,5.0
39.342522134530356,66.29825009852802,41.01180547136842,120.0,50.0,8.302620929774532
31.103896660799037,93.32641882569148,43.99866662688323,7.2,60.0,671.6751077654662
56.58269047743011,72.08884558112551,37.09419523857218,120.0,60.0,5.47591030159986
61.04731681698926,67.67412119432329,43.455609825417454,50.0,40.5,5.0
43.5561440574639,88.64969360681391,30.674904266717654,50.0,40.5,31.46090838381862
5.203111236533907,86.52566218782178,26.42671087873988,22.0,40.5,136.74672424995404
20.82274179649628,88.25195475974779,15.910614165990127,22.0,75.0,228.48015695305205
15.0333608745476,96.26613112031437,17.179967627434703,50.0,75.0,152.71865294729218
45.860081395707375,57.03419238600754,23.691839512146437,7.2,60.0,62.49501163813196
57.80235894437427,70.89109506348433,26.000366391089443,120.0,60.0,5.0
38.32967138383104,60.51681522356325,36.49818896880093,30.0,60.0,28.001970846586786
60.995240348315285,66.42357794603858,34.33455184561782,50.0,30.0,5.0
5.737066442734088,47.2619045598313,24.881378079062273,30.0,50.0,43.65259161832552
65.87202608336402,79.43322581701388,28.389790799596838,60.0,60.0,9.443003704356059
12.831152712358852,64.58384591436857,30.944377388454626,22.0,30.0,46.723247013402805
47.69734506010964,52.795569855622894,22.821263223985568,22.0,50.0,7.210578938561545
46.01608803405747,86.01311829273374,28.33882973741714,30.0,75.0,87.24635604107445
18.632269832089566,62.13175067249871,24.68429380343551,22.0,30.0,38.07078654944456
39.130672664028836,53.26831314767605,24.123715484041085,120.0,40.5,5.0
37.89867638269884,45.1117487021931,29.986450056140136,7.2,60.0,42.213455319198395
23.88550745381611,87.46581381968922,17.558050248350323,60.0,50.0,55.772970867916115
15.006225164240531,75.33339172833283,38.85034610785411,7.2,50.0,320.2244277796905
55.02015631679128,70.70053447111603,42.319949861516655,50.0,75.0,22.8911381033246
53.23282644633877,71.42053593631306,33.64556172102146,22.0,40.5,23.4764168799146
34.00223374905965,89.09008743088178,44.084726982185344,22.0,50.0,127.77172172167947
52.93308852460298,72.27630568631923,44.930167897939775,30.0,75.0,39.98802022445389
57.251674090489765,89.63153107875645,40.09135732231198,120.0,40.5,12.681527801896396
53.4732450243036,85.3552632238593,18.850497798440845,50.0,30.0,18.831236679381508
7.996097996457076,44.517045296956454,39.79170934801665,50.0,75.0,34.31790798636783
37.0171045867477,69.21252861261671,42.856665986824076,22.0,40.5,48.019208270763215
9.954148086662006,97.66704223134593,25.80179705792178,22.0,75.0,328.23621199642275
54.66741187471948,88.51821200211512,23.044296888357625,60.0,50.0,24.478912036663736
15.4769279452204,77.3944475933805,44.18381104969332,30.0,75.0,141.15956450067773
42.578017773845254,77.60326025225973,19.116814398506133,7.2,50.0,214.22304193849726
55.37451732484241,73.60556392551017,22.627774829667917,120.0,75.0,7.991977650400985
68.2796594532693,84.98434633593911,25.271853698875788,7.2,40.5,84.55510336853827
70.22123432991962,79.91540876811023,27.034439084753927,7.2,75.0,75.60350513954147
47.95777075152093,91.50867465159108,24.80216671705901,7.2,30.0,185.08349680671222
6.99562745582631,76.69895186793993,33.76949738824359,50.0,75.0,75.4446270471676
31.436078520751334,44.452133664148384,18.89571040253643,7.2,30.0,42.40967965431364
52.12603381620833,65.01918772837729,18.16951036346792,30.0,75.0,25.806185212040955
10.309357700838083,71.2380629630616,39.275844109702234,120.0,75.0,30.668043929066023
27.49538673485477,33.7893075693382,27.959681143903225,60.0,60.0,5.0
64.16952679616597,93.04995065091113,21.531866990488005,50.0,75.0,42.64960009346232
15.818001583857765,80.91530388161227,30.01858597001793,30.0,30.0,62.45667915394487
48.044685209223665,69.51555891923314,39.980812390482605,22.0,50.0,32.895100605118024
17.4065114096307,22.586792596819425,44.51792820427207,7.2,40.5,25.104331030948455
39.3353699419405,58.75037188489707,41.362395710307894,7.2,75.0,148.80373274095996
51.02623907965577,65.83618421882885,31.370059949059044,60.0,60.0,10.101875711056788
40.17948082925892,49.0737891511408,39.549234530259085,50.0,30.0,5.0
43.49453784278317,54.0170768100946,27.70446027747998,30.0,75.0,16.962864244137524
17.51364336541832,94.09022374088615,39.644137583285726,22.0,30.0,108.02363732811828
21.372733385863423,30.399642332363797,15.530101343863016,60.0,40.5,5.0
47.71229438889319,92.07415692221555,44.748730288836846,60.0,40.5,38.269236438456076
78.49665855187088,99.7623639958206,35.600358351723884,30.0,60.0,44.318710436208406
69.28227047074368,95.29640984354967,28.45039411573901,60.0,60.0,28.95483977321741
75.21324231248789,98.82765160847899,20.243438546248015,60.0,40.5,16.017126783394914
10.046345969113592,37.81369306123217,42.36624710344577,60.0,40.5,14.15328808544152
58.95411166811152,64.96777634313007,26.259640373190415,22.0,40.5,7.873740219884776
22.627347410893897,74.83466177933883,27.15591427725989,120.0,40.5,13.027989896781648
73.21733205352258,84.09059300290392,39.59031008341377,7.2,30.0,40.27967871793713
54.71448407259992,98.60808041888991,42.47443044572232,50.0,40.5,42.001384616880706
78.30786381530092,99.40497932798459,19.91186873637513,120.0,50.0,10.768138422305187
66.1966842061405,82.09342810906716,17.65190901440275,22.0,40.5,29.345852465792415
36.21207098046183,51.00252529095874,44.585303918510846,7.2,40.5,64.75482178010456
14.028361212915037,66.05414518422894,42.86290263616477,22.0,75.0,135.8581072140736
58.143765932586895,90.11783884557651,20.21891117710016,7.2,40.5,177.89114015243794
32.11551408222174,70.74610358841672,44.88673479133916,22.0,30.0,46.42677473424935
64.72930419647817,87.75292453323476,41.59786324507195,7.2,60.0,207.29468556983014
36.303720635035496,49.774300667044876,17.806782207370066,120.0,60.0,5.0
20.863006196132602,80.43045811694688,24.600483392621754,22.0,30.0,67.05197254966623
58.80295805472301,87.85007797364764,25.301333687237175,30.0,50.0,45.64812910008183
39.15461789359556,73.08338299037426,15.223894212516582,50.0,30.0,19.278517694011068
25.189230460497896,98.76128195932306,26.487090421117372,50.0,75.0,111.0134607454292
